GEOID,scenario,dest_id,dest_name,dest_type,travel_time_min,reachable
13121009105,rail_only,downtown,Downtown,job_center,NA,FALSE
13121009105,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121009105,rail_only,emory,Emory,education,NA,FALSE
13121009105,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121009105,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009105,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009105,bus_rail,midtown,Midtown,job_center,0,TRUE
13121009105,bus_rail,downtown,Downtown,job_center,23.783333333333335,TRUE
13121009105,bus_rail,gatech,Georgia Tech,education,15.3,TRUE
13121009105,bus_rail,emory,Emory,education,25.833333333333332,TRUE
13121009105,bus_rail,grady,Grady Memorial Hospital,hospital,14.133333333333333,TRUE
13121009105,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0,TRUE
13121009105,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009408,rail_only,midtown,Midtown,job_center,4,TRUE
13121009408,rail_only,downtown,Downtown,job_center,8,TRUE
13121009408,rail_only,gatech,Georgia Tech,education,6,TRUE
13121009408,rail_only,emory,Emory,education,NA,FALSE
13121009408,rail_only,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009408,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009408,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009408,bus_rail,midtown,Midtown,job_center,4,TRUE
13121009408,bus_rail,downtown,Downtown,job_center,8,TRUE
13121009408,bus_rail,gatech,Georgia Tech,education,6,TRUE
13121009408,bus_rail,emory,Emory,education,9.233333333333333,TRUE
13121009408,bus_rail,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009408,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,5.733333333333333,TRUE
13121009408,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001205,rail_only,midtown,Midtown,job_center,0,TRUE
13121001205,rail_only,downtown,Downtown,job_center,0,TRUE
13121001205,rail_only,gatech,Georgia Tech,education,0,TRUE
13121001205,rail_only,emory,Emory,education,NA,FALSE
13121001205,rail_only,grady,Grady Memorial Hospital,hospital,1,TRUE
13121001205,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001205,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001205,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001205,bus_rail,downtown,Downtown,job_center,0,TRUE
13121001205,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121001205,bus_rail,emory,Emory,education,12.483333333333333,TRUE
13121001205,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121001205,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,3.2,TRUE
13121001205,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121011901,rail_only,midtown,Midtown,job_center,2,TRUE
13121011901,rail_only,downtown,Downtown,job_center,0,TRUE
13121011901,rail_only,gatech,Georgia Tech,education,0,TRUE
13121011901,rail_only,emory,Emory,education,NA,FALSE
13121011901,rail_only,grady,Grady Memorial Hospital,hospital,0,TRUE
13121011901,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121011901,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121011901,bus_rail,midtown,Midtown,job_center,0,TRUE
13121011901,bus_rail,downtown,Downtown,job_center,0,TRUE
13121011901,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121011901,bus_rail,emory,Emory,education,19.1,TRUE
13121011901,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121011901,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,15.9,TRUE
13121011901,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009203,rail_only,midtown,Midtown,job_center,4,TRUE
13121009203,rail_only,downtown,Downtown,job_center,8,TRUE
13121009203,rail_only,gatech,Georgia Tech,education,6,TRUE
13121009203,rail_only,emory,Emory,education,NA,FALSE
13121009203,rail_only,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009203,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009203,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009203,bus_rail,midtown,Midtown,job_center,4,TRUE
13121009203,bus_rail,downtown,Downtown,job_center,8,TRUE
13121009203,bus_rail,gatech,Georgia Tech,education,6,TRUE
13121009203,bus_rail,emory,Emory,education,6.05,TRUE
13121009203,bus_rail,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009203,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,1.4666666666666666,TRUE
13121009203,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009409,rail_only,midtown,Midtown,job_center,NA,FALSE
13121009409,rail_only,downtown,Downtown,job_center,NA,FALSE
13121009409,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121009409,rail_only,emory,Emory,education,NA,FALSE
13121009409,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121009409,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009409,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009409,bus_rail,midtown,Midtown,job_center,17.6,TRUE
13121009409,bus_rail,downtown,Downtown,job_center,43.5,TRUE
13121009409,bus_rail,gatech,Georgia Tech,education,34.983333333333334,TRUE
13121009409,bus_rail,emory,Emory,education,20.066666666666666,TRUE
13121009409,bus_rail,grady,Grady Memorial Hospital,hospital,38.93333333333333,TRUE
13121009409,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,8.833333333333334,TRUE
13121009409,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001701,rail_only,midtown,Midtown,job_center,2,TRUE
13121001701,rail_only,downtown,Downtown,job_center,0,TRUE
13121001701,rail_only,gatech,Georgia Tech,education,0,TRUE
13121001701,rail_only,emory,Emory,education,NA,FALSE
13121001701,rail_only,grady,Grady Memorial Hospital,hospital,1,TRUE
13121001701,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001701,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001701,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001701,bus_rail,downtown,Downtown,job_center,0,TRUE
13121001701,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121001701,bus_rail,emory,Emory,education,11.85,TRUE
13121001701,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121001701,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,11.6,TRUE
13121001701,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121002801,rail_only,midtown,Midtown,job_center,0,TRUE
13121002801,rail_only,downtown,Downtown,job_center,0,TRUE
13121002801,rail_only,gatech,Georgia Tech,education,0,TRUE
13121002801,rail_only,emory,Emory,education,NA,FALSE
13121002801,rail_only,grady,Grady Memorial Hospital,hospital,0,TRUE
13121002801,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121002801,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121002801,bus_rail,midtown,Midtown,job_center,0,TRUE
13121002801,bus_rail,downtown,Downtown,job_center,0,TRUE
13121002801,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121002801,bus_rail,emory,Emory,education,16.683333333333334,TRUE
13121002801,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121002801,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,13.483333333333333,TRUE
13121002801,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001801,rail_only,midtown,Midtown,job_center,0,TRUE
13121001801,rail_only,downtown,Downtown,job_center,0,TRUE
13121001801,rail_only,gatech,Georgia Tech,education,0,TRUE
13121001801,rail_only,emory,Emory,education,NA,FALSE
13121001801,rail_only,grady,Grady Memorial Hospital,hospital,0,TRUE
13121001801,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001801,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001801,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001801,bus_rail,downtown,Downtown,job_center,0,TRUE
13121001801,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121001801,bus_rail,emory,Emory,education,11.6,TRUE
13121001801,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121001801,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,11.6,TRUE
13121001801,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007302,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007302,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007302,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007302,rail_only,emory,Emory,education,NA,FALSE
13121007302,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007302,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007302,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007302,bus_rail,midtown,Midtown,job_center,42,TRUE
13121007302,bus_rail,downtown,Downtown,job_center,23.116666666666667,TRUE
13121007302,bus_rail,gatech,Georgia Tech,education,41.06666666666667,TRUE
13121007302,bus_rail,emory,Emory,education,105.68333333333334,TRUE
13121007302,bus_rail,grady,Grady Memorial Hospital,hospital,23.116666666666667,TRUE
13121007302,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,70.5,TRUE
13121007302,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007707,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007707,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007707,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007707,rail_only,emory,Emory,education,NA,FALSE
13121007707,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007707,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007707,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007707,bus_rail,midtown,Midtown,job_center,49.766666666666666,TRUE
13121007707,bus_rail,downtown,Downtown,job_center,43.78333333333333,TRUE
13121007707,bus_rail,gatech,Georgia Tech,education,43.78333333333333,TRUE
13121007707,bus_rail,emory,Emory,education,145.96666666666667,TRUE
13121007707,bus_rail,grady,Grady Memorial Hospital,hospital,49.03333333333333,TRUE
13121007707,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,73.13333333333334,TRUE
13121007707,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009202,rail_only,midtown,Midtown,job_center,4,TRUE
13121009202,rail_only,downtown,Downtown,job_center,8,TRUE
13121009202,rail_only,gatech,Georgia Tech,education,6,TRUE
13121009202,rail_only,emory,Emory,education,NA,FALSE
13121009202,rail_only,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009202,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009202,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009202,bus_rail,midtown,Midtown,job_center,3.933333333333333,TRUE
13121009202,bus_rail,downtown,Downtown,job_center,8,TRUE
13121009202,bus_rail,gatech,Georgia Tech,education,6,TRUE
13121009202,bus_rail,emory,Emory,education,10.85,TRUE
13121009202,bus_rail,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009202,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0,TRUE
13121009202,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009605,rail_only,midtown,Midtown,job_center,NA,FALSE
13121009605,rail_only,downtown,Downtown,job_center,NA,FALSE
13121009605,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121009605,rail_only,emory,Emory,education,NA,FALSE
13121009605,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121009605,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009605,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009605,bus_rail,midtown,Midtown,job_center,13.633333333333333,TRUE
13121009605,bus_rail,downtown,Downtown,job_center,38.55,TRUE
13121009605,bus_rail,gatech,Georgia Tech,education,30.033333333333335,TRUE
13121009605,bus_rail,emory,Emory,education,20.566666666666666,TRUE
13121009605,bus_rail,grady,Grady Memorial Hospital,hospital,39.28333333333333,TRUE
13121009605,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,4.233333333333333,TRUE
13121009605,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121011801,rail_only,midtown,Midtown,job_center,NA,FALSE
13121011801,rail_only,downtown,Downtown,job_center,NA,FALSE
13121011801,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121011801,rail_only,emory,Emory,education,NA,FALSE
13121011801,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121011801,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121011801,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121011801,bus_rail,midtown,Midtown,job_center,0,TRUE
13121011801,bus_rail,downtown,Downtown,job_center,0.7166666666666667,TRUE
13121011801,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121011801,bus_rail,emory,Emory,education,28.566666666666666,TRUE
13121011801,bus_rail,grady,Grady Memorial Hospital,hospital,4.666666666666667,TRUE
13121011801,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,16.116666666666667,TRUE
13121011801,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121002100,rail_only,midtown,Midtown,job_center,0,TRUE
13121002100,rail_only,downtown,Downtown,job_center,0,TRUE
13121002100,rail_only,gatech,Georgia Tech,education,0,TRUE
13121002100,rail_only,emory,Emory,education,NA,FALSE
13121002100,rail_only,grady,Grady Memorial Hospital,hospital,0,TRUE
13121002100,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121002100,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121002100,bus_rail,midtown,Midtown,job_center,0,TRUE
13121002100,bus_rail,downtown,Downtown,job_center,0,TRUE
13121002100,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121002100,bus_rail,emory,Emory,education,23.616666666666667,TRUE
13121002100,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121002100,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,19.233333333333334,TRUE
13121002100,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121005501,rail_only,midtown,Midtown,job_center,NA,FALSE
13121005501,rail_only,downtown,Downtown,job_center,NA,FALSE
13121005501,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121005501,rail_only,emory,Emory,education,NA,FALSE
13121005501,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121005501,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121005501,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121005501,bus_rail,midtown,Midtown,job_center,16.666666666666668,TRUE
13121005501,bus_rail,downtown,Downtown,job_center,3.75,TRUE
13121005501,bus_rail,gatech,Georgia Tech,education,15.733333333333333,TRUE
13121005501,bus_rail,emory,Emory,education,72.56666666666666,TRUE
13121005501,bus_rail,grady,Grady Memorial Hospital,hospital,3.75,TRUE
13121005501,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,39.53333333333333,TRUE
13121005501,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007807,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007807,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007807,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007807,rail_only,emory,Emory,education,NA,FALSE
13121007807,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007807,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007807,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007807,bus_rail,midtown,Midtown,job_center,43.483333333333334,TRUE
13121007807,bus_rail,downtown,Downtown,job_center,35.71666666666667,TRUE
13121007807,bus_rail,gatech,Georgia Tech,education,37.5,TRUE
13121007807,bus_rail,emory,Emory,education,140.95,TRUE
13121007807,bus_rail,grady,Grady Memorial Hospital,hospital,39.75,TRUE
13121007807,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,88.31666666666666,TRUE
13121007807,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121012000,rail_only,midtown,Midtown,job_center,NA,FALSE
13121012000,rail_only,downtown,Downtown,job_center,NA,FALSE
13121012000,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121012000,rail_only,emory,Emory,education,NA,FALSE
13121012000,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121012000,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121012000,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121012000,bus_rail,midtown,Midtown,job_center,10.7,TRUE
13121012000,bus_rail,downtown,Downtown,job_center,1.2333333333333334,TRUE
13121012000,bus_rail,gatech,Georgia Tech,education,9.766666666666667,TRUE
13121012000,bus_rail,emory,Emory,education,67.93333333333334,TRUE
13121012000,bus_rail,grady,Grady Memorial Hospital,hospital,1.2333333333333334,TRUE
13121012000,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,33.56666666666667,TRUE
13121012000,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121005000,rail_only,midtown,Midtown,job_center,NA,FALSE
13121005000,rail_only,downtown,Downtown,job_center,2,TRUE
13121005000,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121005000,rail_only,emory,Emory,education,NA,FALSE
13121005000,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121005000,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121005000,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121005000,bus_rail,midtown,Midtown,job_center,6.55,TRUE
13121005000,bus_rail,downtown,Downtown,job_center,0.8166666666666667,TRUE
13121005000,bus_rail,gatech,Georgia Tech,education,8.883333333333333,TRUE
13121005000,bus_rail,emory,Emory,education,22.633333333333333,TRUE
13121005000,bus_rail,grady,Grady Memorial Hospital,hospital,0.8166666666666667,TRUE
13121005000,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,19.433333333333334,TRUE
13121005000,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121003000,rail_only,midtown,Midtown,job_center,NA,FALSE
13121003000,rail_only,downtown,Downtown,job_center,5,TRUE
13121003000,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121003000,rail_only,emory,Emory,education,NA,FALSE
13121003000,rail_only,grady,Grady Memorial Hospital,hospital,5,TRUE
13121003000,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121003000,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121003000,bus_rail,midtown,Midtown,job_center,12.783333333333333,TRUE
13121003000,bus_rail,downtown,Downtown,job_center,5,TRUE
13121003000,bus_rail,gatech,Georgia Tech,education,14.4,TRUE
13121003000,bus_rail,emory,Emory,education,9.416666666666666,TRUE
13121003000,bus_rail,grady,Grady Memorial Hospital,hospital,5,TRUE
13121003000,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,66.33333333333333,TRUE
13121003000,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001101,rail_only,midtown,Midtown,job_center,0,TRUE
13121001101,rail_only,downtown,Downtown,job_center,1,TRUE
13121001101,rail_only,gatech,Georgia Tech,education,0,TRUE
13121001101,rail_only,emory,Emory,education,NA,FALSE
13121001101,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121001101,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001101,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001101,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001101,bus_rail,downtown,Downtown,job_center,1,TRUE
13121001101,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121001101,bus_rail,emory,Emory,education,11.6,TRUE
13121001101,bus_rail,grady,Grady Memorial Hospital,hospital,2,TRUE
13121001101,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0,TRUE
13121001101,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009104,rail_only,midtown,Midtown,job_center,NA,FALSE
13121009104,rail_only,downtown,Downtown,job_center,NA,FALSE
13121009104,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121009104,rail_only,emory,Emory,education,NA,FALSE
13121009104,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121009104,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009104,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009104,bus_rail,midtown,Midtown,job_center,2.5166666666666666,TRUE
13121009104,bus_rail,downtown,Downtown,job_center,26.55,TRUE
13121009104,bus_rail,gatech,Georgia Tech,education,9.033333333333333,TRUE
13121009104,bus_rail,emory,Emory,education,27.75,TRUE
13121009104,bus_rail,grady,Grady Memorial Hospital,hospital,19.483333333333334,TRUE
13121009104,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0,TRUE
13121009104,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001901,rail_only,midtown,Midtown,job_center,0,TRUE
13121001901,rail_only,downtown,Downtown,job_center,0,TRUE
13121001901,rail_only,gatech,Georgia Tech,education,0,TRUE
13121001901,rail_only,emory,Emory,education,NA,FALSE
13121001901,rail_only,grady,Grady Memorial Hospital,hospital,0,TRUE
13121001901,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001901,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001901,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001901,bus_rail,downtown,Downtown,job_center,0,TRUE
13121001901,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121001901,bus_rail,emory,Emory,education,17.8,TRUE
13121001901,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121001901,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,17.516666666666666,TRUE
13121001901,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007708,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007708,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007708,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007708,rail_only,emory,Emory,education,NA,FALSE
13121007708,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007708,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007708,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007708,bus_rail,midtown,Midtown,job_center,42.88333333333333,TRUE
13121007708,bus_rail,downtown,Downtown,job_center,33.46666666666667,TRUE
13121007708,bus_rail,gatech,Georgia Tech,education,41.63333333333333,TRUE
13121007708,bus_rail,emory,Emory,education,148.08333333333334,TRUE
13121007708,bus_rail,grady,Grady Memorial Hospital,hospital,33.46666666666667,TRUE
13121007708,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,70.98333333333333,TRUE
13121007708,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001501,rail_only,midtown,Midtown,job_center,NA,FALSE
13121001501,rail_only,downtown,Downtown,job_center,NA,FALSE
13121001501,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121001501,rail_only,emory,Emory,education,NA,FALSE
13121001501,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121001501,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001501,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001501,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001501,bus_rail,downtown,Downtown,job_center,6.183333333333334,TRUE
13121001501,bus_rail,gatech,Georgia Tech,education,2.9833333333333334,TRUE
13121001501,bus_rail,emory,Emory,education,1.2166666666666666,TRUE
13121001501,bus_rail,grady,Grady Memorial Hospital,hospital,1.7,TRUE
13121001501,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,11.6,TRUE
13121001501,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009407,rail_only,midtown,Midtown,job_center,4,TRUE
13121009407,rail_only,downtown,Downtown,job_center,8,TRUE
13121009407,rail_only,gatech,Georgia Tech,education,6,TRUE
13121009407,rail_only,emory,Emory,education,NA,FALSE
13121009407,rail_only,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009407,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009407,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009407,bus_rail,midtown,Midtown,job_center,4,TRUE
13121009407,bus_rail,downtown,Downtown,job_center,8,TRUE
13121009407,bus_rail,gatech,Georgia Tech,education,6,TRUE
13121009407,bus_rail,emory,Emory,education,7.333333333333333,TRUE
13121009407,bus_rail,grady,Grady Memorial Hospital,hospital,9,TRUE
13121009407,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,5.733333333333333,TRUE
13121009407,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121000602,rail_only,midtown,Midtown,job_center,0,TRUE
13121000602,rail_only,downtown,Downtown,job_center,4,TRUE
13121000602,rail_only,gatech,Georgia Tech,education,2,TRUE
13121000602,rail_only,emory,Emory,education,NA,FALSE
13121000602,rail_only,grady,Grady Memorial Hospital,hospital,5,TRUE
13121000602,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121000602,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121000602,bus_rail,midtown,Midtown,job_center,0,TRUE
13121000602,bus_rail,downtown,Downtown,job_center,4,TRUE
13121000602,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121000602,bus_rail,emory,Emory,education,24.716666666666665,TRUE
13121000602,bus_rail,grady,Grady Memorial Hospital,hospital,5,TRUE
13121000602,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0,TRUE
13121000602,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13089020901,rail_only,midtown,Midtown,job_center,NA,FALSE
13089020901,rail_only,downtown,Downtown,job_center,NA,FALSE
13089020901,rail_only,gatech,Georgia Tech,education,NA,FALSE
13089020901,rail_only,emory,Emory,education,NA,FALSE
13089020901,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13089020901,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13089020901,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13089020901,bus_rail,midtown,Midtown,job_center,52.666666666666664,TRUE
